3/9/10,31.18714329,31.86000057,31.127142,32.14285657,230064800
3/10/10,31.97571371,32.119999,31.88571357,32.21142957,149054500
3/11/10,31.98714257,32.21428686,31.90285686,32.21428686,101425100
3/12/10,32.48143,32.37142943,32.25,32.532856,104080900
3/15/10,32.19714357,31.97714229,31.46428486,32.21428686,123375700
3/16/10,32.02571486,32.06428529,31.78714371,32.13999943,111727000
3/17/10,32.12857057,32.01714329,31.89571386,32.34999843,112739200
3/18/10,32.014286,32.09285743,31.80142786,32.14285657,85527400
3/19/10,32.11285786,31.75,31.60428614,32.17714314,139861400
3/22/10,31.49571414,32.10714343,31.45000071,32.28571314,114104900
3/23/10,32.23428729,32.62285614,32.014286,32.68285757,150607800
3/24/10,32.52000043,32.76714329,32.50142671,32.88571543,149445100
3/25/10,32.98857114,32.37857057,32.32143014,32.99571614,135571100
3/26/10,32.70714186,32.985714,32.65000157,33.13571543,160218800
3/29/10,33.28571314,33.19857029,33.08856957,33.40999986,135186100
3/30/10,33.79999929,33.69285586,33.46428686,33.92571257,131827500
3/31/10,33.64142986,33.57143014,33.49428557,33.80142971,107664900
4/1/10,33.91571429,33.70999914,33.25,34.10428614,150786300
4/5/10,33.568573,34.06999971,33.53857043,34.07285686,171126900
4/6/10,34.02857214,34.22000129,33.85714343,34.31999971,111754300
4/7/10,34.22142786,34.37142943,34.094284,34.56000143,157125500
4/8/10,34.34857171,34.27857214,34.00571443,34.50571443,143247300
4/9/10,34.49000171,34.54142757,34.351429,34.55571371,83545700
4/12/10,34.59999843,34.61285786,34.54428486,34.72428514,83256600
4/13/10,34.55142971,34.63285829,34.44428629,34.68571471,76552700
4/14/10,35.04000086,35.09857171,34.86714171,35.115715,101019100
4/15/10,35.11142729,35.56000143,35.07285686,35.57571414,94196200
4/16/10,35.50999829,35.34285743,34.93571471,35.87714386,187636400
4/19/10,35.29000086,35.29571529,34.53857043,35.412857,141731100
4/20/10,35.50571443,34.94142914,34.70857243,35.60714343,184581600
4/21/10,36.97142786,37.03142929,36.532856,37.17856986,245597800
4/22/10,36.89142986,38.06714243,36.59999843,38.10714343,198356200
4/23/10,38.28428643,38.68999857,38.14285657,38.88285829,199238900
4/26/10,38.84000014,38.5,38.31285857,38.92285543,119767200
4/27/10,38.181427,37.43428414,37.217144,38.26285557,177335900
4/28/10,37.60714343,37.37142943,36.630001,37.71428686,189600600
4/29/10,37.57428743,38.37714386,37.43000029,38.57143014,139710200
4/30/10,38.47285843,37.29857257,37.28571314,38.65285871,135615900
5/3/10,37.69142914,38.04999929,37.554287,38.26857,113585500
5/4/10,37.55571371,36.95428471,36.67856986,37.61285786,180954900
5/5/10,36.14714429,36.56999971,35.532856,36.87714386,220775800
5/6/10,36.26142886,35.17856986,28.46428486,36.89285657,321465200
5/7/10,34.81571586,33.69428629,32.17285543,35.22428514,419004600
5/10/10,35.75,36.28428643,35.50428386,36.37857057,246076600
5/11/10,35.97714229,36.64571386,35.78571314,37.12714386,212226700
5/12/10,37.03428643,37.44142914,36.95714186,37.59000014,163594900
5/13/10,37.60285571,36.90857314,36.62857057,37.85714343,149928100
5/14/10,36.45142743,36.25999829,35.64285657,36.63999943,189840700
5/17/10,36.38571543,36.31714243,35.38714214,36.59714129,190708700
5/18/10,36.71142957,36.05142971,35.75142671,36.93571471,195669600
5/19/10,35.64285657,35.47714229,34.97857286,36.13142771,256431700
5/20/10,34.554287,33.96571357,33.74428557,34.83571243,320728800
5/21/10,33.25999829,34.61714171,33.04999929,34.92856986,305972800
5/24/10,35.32571414,35.25142671,35.18000029,35.84285743,188559700
5/25/10,34.19285586,35.03142929,33.880001,35.25142671,262001600
5/26/10,35.72571557,34.87285614,34.82143014,36.01857,212663500
5/27/10,35.79999929,36.19285586,35.587143,36.27000043,166570600
5/28/10,37.05571371,36.69714357,36.19285586,37.05714414,203903700
6/1/10,37.09857171,37.26142886,36.99428557,37.99142843,219118200
6/2/10,37.79142757,37.70714186,37.18999857,37.82857129,172137000
6/3/10,37.88285829,37.58856957,37.20142743,37.93571471,162526700
6/4/10,36.88714214,36.56571586,36.37571329,37.41428757,189576100
6/7/10,36.898571,35.84857171,35.79285814,37.02142714,221735500
6/8/10,36.17714314,35.61857229,35.09285743,36.25714114,250192600
6/9/10,35.92428586,34.74285886,34.64142986,35.985714,213657500
6/10/10,34.97714229,35.78714371,34.59999843,35.85428614,194089000
6/11/10,35.46142957,36.21571357,35.33856957,36.26571271,136439800
6/14/10,36.56571586,36.32571414,36.28714371,37.02142714,150740100
6/15/10,36.52000043,37.09857171,36.5,37.12142943,146268500
6/16/10,37.29999929,38.17856986,37.23285671,38.25,195919500
6/17/10,38.65714257,38.83856957,38.5,38.985714,218213800
6/18/10,38.89285657,39.15285871,38.77428443,39.28571314,196155400
6/21/10,39.66999814,38.59571457,38.38999943,39.85857014,194122600
6/22/10,38.880001,39.12142943,38.78571314,39.42428586,179315500
6/23/10,39.22571557,38.70999914,38.27142714,39.23714443,192114300
6/24/10,38.71428686,38.42856986,38.29999929,39.02857214,178569300
6/25/10,38.58000186,38.09999843,37.97285843,38.61000057,137485600
6/28/10,38.13285829,38.32857129,37.78857043,38.53571314,146237000
6/29/10,37.73143,36.59571457,36.32857129,37.77000043,283336200
6/30/10,36.67285543,35.93285757,35.71571357,36.85285571,184863000
7/1/10,36.32857129,35.49714286,34.74571614,36.40000157,255724000
7/2/10,35.78428643,35.27714157,34.74285886,35.84714129,173460700
7/6/10,35.85714343,35.51857,35.16571429,36.11428457,153808900
7/7/10,35.78428643,36.952858,35.67856986,36.967144,163639000
7/8/10,37.49714286,36.869999,36.412857,37.55714414,184536100
7/9/10,36.69857029,37.08856957,36.45142743,37.12857057,108330600
7/12/10,36.93285757,36.75571443,36.40857314,37.40714257,140719600
7/13/10,36.61714171,35.97142786,35.20428471,36.62857057,297731000
7/14/10,35.62571329,36.10428614,35.57143014,36.54285814,203011900
7/15/10,35.46142957,35.92142871,35.32857129,36.70999914,206216500
7/16/10,36.16857143,35.70000071,35.48714443,36.42428586,259964600
7/19/10,35.69714357,35.082859,34.22857286,35.69714357,256119500
7/20/10,34.70000071,35.98428729,34.28714371,36.12857057,268737700
7/21/10,37.869999,36.31999971,36.28571314,37.87857057,296417800
7/22/10,36.811428,37.00285714,36.47285843,37.14285657,161329700
7/23/10,36.72714229,37.134285,36.61142729,37.19714357,133347200
7/26/10,37.14285657,37.04000086,36.81571586,37.15714257,105137900
7/27/10,37.26714329,37.72571557,37.18571471,37.82857129,146192900
7/28/10,37.667141,37.27999871,37.17856986,37.99857329,129996300
7/29/10,37.24428557,36.87285614,36.58571243,37.52142714,160951700
7/30/10,36.55571371,36.75,36.41428757,37.09999843,112052500
8/2/10,37.20571514,37.40714257,37.08856957,37.51285557,107013900
8/3/10,37.28714371,37.41857143,37.06000143,37.60857014,104413400
8/4/10,37.54857257,37.568573,37.18714143,37.75428386,105093800
8/5/10,37.38999943,37.38571543,37.22142786,37.59714129,72274300
8/6/10,37.11142729,37.155716,36.804287,37.35571286,111224400
8/9/10,37.35428614,37.39285657,37.08142857,37.45000071,75782000
8/10/10,37.12142943,37.05857086,36.79285814,37.20714186,112980000
8/11/10,36.485714,35.74142843,35.68714143,36.52714157,155013600
8/12/10,35.24142843,35.97000129,35.15999986,36.15714257,133730100
8/13/10,35.95000071,35.58571243,35.58428571,35.98285671,88717300
8/16/10,35.36857229,35.37714386,35.23143,35.71571357,79607500
8/17/10,35.72571557,35.99571614,35.59999843,36.37571329,105660100
8/18/10,36.05142971,36.15285871,35.93999857,36.38142771,84924000
8/19/10,36.119999,35.69714357,35.52571486,36.21142957,106676500
8/20/10,35.62714386,35.662857,35.57143014,36.27428443,96057500
8/23/10,35.97000129,35.11428457,35.03571314,36,103510400
8/24/10,34.667141,34.27571486,34.09285743,34.71428686,150641400
8/25/10,34.00571443,34.69857029,33.88571543,34.85571286,149216900
8/26/10,35.06428529,34.32571414,34.32571414,35.10714343,116626300
8/27/10,34.53571314,34.51714329,33.65142829,34.65857314,137097800
8/30/10,34.39428714,34.64285657,34.38285829,35.10714343,95822300
8/31/10,34.54999929,34.72857286,34.33571243,34.93714143,105196700
9/1/10,35.35285571,35.76142886,35.18285757,35.92285543,174259400
9/2/10,35.89428714,36.02428443,35.50999829,36.02428443,103856900
9/3/10,36.44142914,36.967144,36.35714343,36.96857071,130197200
9/7/10,36.662857,36.83000186,36.60714343,37.07571414,85639400
9/8/10,37.11142729,37.56000143,37.014286,37.77000043,131637800
9/9/10,37.86285786,37.58142857,37.56000143,38.07428743,109643800
9/10/10,37.59857171,37.630001,37.34285743,37.78571314,96885600
9/13/10,37.97428514,38.148571,37.96571357,38.32571414,97195000
9/14/10,38.02999871,38.29428486,37.931427,38.452858,102037600
9/15/10,38.31000143,38.60285571,38.26285557,38.62571329,107342200
9/16/10,38.60571286,39.50999829,38.5,39.52428443,163025800
9/17/10,39.66999814,39.33856957,39.09714129,39.70857243,158619300
9/20/10,39.43999857,40.46142957,39.40714257,40.54000086,164669400
9/21/10,40.55142971,40.53857043,40.398571,41.04999929,167018600
9/22/10,40.38714214,41.10714343,40.344284,41.13999943,146322400
9/23/10,40.90428543,41.27428443,40.85714343,41.82285686,196529200
9/24/10,41.72857286,41.75999829,41.50714114,41.93285757,162372000
9/27/10,41.99714286,41.594284,41.57285686,42.10428614,120708700
9/28/10,41.681427,40.97999957,39.28571314,41.681427,258760600
9/29/10,41.032856,41.05285643,40.85714343,41.40142829,117411000
9/30/10,41.28571314,40.53571314,40.17856986,41.42856986,168347900
10/1/10,40.87857057,40.36000057,40.19285586,40.93999857,112035700
10/4/10,40.22857286,39.80571371,39.681427,40.41428757,108825500
10/5/10,40.28571314,41.27714157,40.25999829,41.34999843,125491800
10/6/10,41.369999,41.31285857,40.75142671,41.71285629,167717200
10/7/10,41.47714229,41.31714243,40.98714443,41.49714286,102099900
10/8/10,41.67285543,42.00999829,41.42856986,42.07143014,164600800
10/11/10,42.10571286,42.19428629,42.08571243,42.46285629,106938300
10/12/10,42.20142743,42.648571,41.78428643,42.78571314,139636000
10/13/10,42.88571543,42.87714386,42.82857129,43.13714214,157523100
10/14/10,43.09857171,43.18714143,42.91428757,43.20999914,108824100
10/15/10,43.91999814,44.96285629,43.55857086,45,230548500
10/18/10,45.49571614,45.42856986,44.898571,45.57143014,273252700
10/19/10,43.34285743,44.21285629,42.86000057,44.82428743,308196000
10/20/10,44.14285657,44.36142729,43.83856957,44.89285657,180406100
10/21/10,44.62285614,44.217144,43.82857129,44.96285629,137865000
10/22/10,44.15285871,43.92428586,43.75714114,44.29142757,93194500
10/25/10,44.155716,44.119999,44.06285857,44.514286,98115500
10/26/10,43.83856957,44.00714114,43.66428757,44.24857329,98232400
10/27/10,43.95000071,43.97571557,43.65714257,44.27142714,99750700
10/28/10,43.99285886,43.60571286,42.985714,44,137762800
10/29/10,43.46142957,42.99714286,42.98143,43.69714357,107627800
11/1/10,43.17428586,43.45428471,43.17142871,43.65714257,105972300
11/2/10,43.85714343,44.19428629,43.85714343,44.31285857,108482500
11/3/10,44.48143,44.68571471,44.07571414,44.69714357,127087100
11/4/10,45.06428529,45.467144,45.00428386,45.74000171,160622000
11/5/10,45.42714314,45.304287,45.25,45.65285871,90313300
11/8/10,45.31428529,45.51714329,45.25142671,45.681427,70439600
11/9/10,45.86428457,45.15428543,44.92856986,45.90000157,95886000
11/10/10,45.23428729,45.43285757,44.79285814,45.53857043,96056800
11/11/10,45,45.235714,44.89285657,45.485714,90321000
11/12/10,45.14285657,44.00428386,43.37571329,45.21428686,198961700
11/15/10,44.06571586,43.86285786,43.75285714,44.36285786,100901500
11/16/10,43.67428586,43.08428571,42.75999829,43.94285586,164412500
11/17/10,43.02857214,42.92856986,42.53714371,43.42714314,119862400
11/18/10,43.59999843,44.061428,43.52714157,44.23857114,123622800
11/19/10,43.99571614,43.818573,43.60571286,44.05714414,96210800
11/22/10,43.811428,44.76571271,43.695713,44.76571271,98268800
11/23/10,44.34999843,44.10428614,43.79428486,44.53571314,129861900
11/24/10,44.57143014,44.97142786,44.53571314,45.05714414,103431300
11/26/10,44.81999971,45,44.70571514,45.38571543,59396400
11/29/10,45.07143014,45.26714329,44.48285671,45.35428614,111446300
11/30/10,44.79142757,44.45000071,44.40999986,44.90857314,125464500
12/1/10,45.03857043,45.20000071,45,45.39285657,115437700
12/2/10,45.36142729,45.45000071,44.98428729,45.57143014,115709300
12/3/10,45.28714371,45.34857171,45.19142914,45.52142714,85523200
12/6/10,45.52000043,45.735714,45.48857114,46.047142,112120400
12/7/10,46.25714114,45.45857243,45.445713,46.28428643,97863500
12/8/10,45.66143043,45.85857014,45.30142971,45.86000057,80483900
12/9/10,46.01857,45.68000029,45.57428743,46.07143014,73537800
12/10/10,45.66428757,45.79428486,45.514286,45.86428457,65627800
12/13/10,46.33856957,45.952858,45.85714343,46.43714143,109953900
12/14/10,45.96142957,45.75571443,45.57143014,46.07714457,87752000
12/15/10,45.71428686,45.76571271,45.59857171,46.14285657,104328000
12/16/10,45.869999,45.89285657,45.72857286,46.087143,80507700
12/17/10,45.94714357,45.80142971,45.74714286,45.97000129,96732300
12/20/10,45.94285586,46.02999871,45.46142957,46.17856986,96402600
12/21/10,46.14285657,46.31428529,46.00714114,46.34142686,64088500
12/22/10,46.337143,46.45142743,46.22142786,46.53142929,66480400
12/23/10,46.42856986,46.22857286,46.167141,46.45000071,55789300
12/27/10,46.12142943,46.38285829,45.931427,46.49142843,62454000
12/28/10,46.55857086,46.49571614,46.43714143,46.66571429,43981000
12/29/10,46.60285571,46.47000129,46.44285586,46.63571543,40784800
12/30/10,46.49714286,46.23714443,46.15000157,46.50142671,39373600
12/31/10,46.13571543,46.08000186,45.90142829,46.21142957,48377000
1/3/11,46.52000043,47.08142857,46.405716,47.18000029,111284600
1/4/11,47.49142843,47.32714457,46.87857057,47.5,77270200
1/5/11,47.07857129,47.71428686,47.07143014,47.76285557,63879900
1/6/11,47.81714243,47.67571257,47.55714414,47.89285657,75107200
1/7/11,47.71285629,48.01714329,47.41428757,48.04999929,77982800
1/10/11,48.40428543,48.92142871,48.167141,49.032856,112140000
1/11/11,49.26857,48.80571371,48.49571614,49.27999871,111027000
1/12/11,49.03571314,49.202858,48.85714343,49.20428471,75647600
1/13/11,49.30857086,49.38285829,49.12142943,49.52000043,74195100
1/14/11,49.412857,49.782856,49.20571514,49.782856,77210000
1/18/11,47.07428743,48.66428757,46.57143014,49.25142671,470249500
1/19/11,49.764286,48.405716,48.12571329,49.79999929,283903200
1/20/11,48.061428,47.52571486,47.15999986,48.32857129,191197300
1/21/11,47.681427,46.67428586,46.66143043,47.84000014,188600300
1/24/11,46.695713,48.20714186,46.67428586,48.20714186,143670800
1/25/11,48.047142,48.77142714,47.79571529,48.77714157,136717000
1/26/11,48.99428557,49.12142943,48.78571314,49.37142943,126718900
1/27/11,49.11142729,49.02999871,48.97571557,49.24142843,71256500
1/28/11,49.167141,48.014286,47.64714429,49.20000071,148014300
1/31/11,47.97142786,48.47428514,47.75714114,48.57714457,94311700
2/1/11,48.75714114,49.29000086,48.71142957,49.37857057,106658300
2/2/11,49.20714186,49.188572,49.07857129,49.32143014,64738800
2/3/11,49.11428457,49.06285857,48.36428457,49.17714314,98449400
2/4/11,49.09142686,49.5,49.07285686,49.52857214,80460100
2/7/11,49.69857029,50.26857,49.662857,50.46428686,121255400
2/8/11,50.52571486,50.74285886,50.30714414,50.78857043,95260200
2/9/11,50.74142843,51.16571429,50.695713,51.28571314,120686300
2/10/11,51.05571371,50.648571,49.71428686,51.42856986,232137500
2/11/11,50.67856986,50.97857286,50.50571443,51.11428457,91893200
2/14/11,50.97000129,51.311428,50.95857243,51.35428614,77604100
2/15/11,51.31285857,51.41428757,51.07857129,51.42428586,71043700
2/16/11,51.54285814,51.87571329,51.5,52.12857057,120289400
2/17/11,51.03571314,51.18571471,50.931427,51.467144,132645800
2/18/11,51.24428557,50.08000186,49.931427,51.35714343,204014300
2/22/11,48.87857057,48.37285614,48.24571614,49.34285743,218138900
2/23/11,48.39571386,48.945713,48.37285614,49.23428729,167963600
2/24/11,49.14571386,48.98285671,48.33856957,49.30714414,124975200
2/25/11,49.32285686,49.73714443,49.25714114,49.77571486,95004700
2/28/11,50.17714314,50.45857243,50.15999986,50.72142786,100768500
3/1/11,50.78142929,49.90142829,49.66857143,50.81714243,114034200
3/2/11,49.99428557,50.30285643,49.77142714,50.62142943,150647700
3/3/11,51.02714157,51.365715,50.84571457,51.398571,125197100
3/4/11,51.438572,51.42856986,51.10714343,51.47000129,113316700
3/7/11,51.62857057,50.76571271,50.18714143,51.667141,136530800
3/8/11,50.70142743,50.82285686,50.32143014,51.05714414,89079200
3/9/11,50.66999814,50.35285571,50.08571243,50.68000029,113326500
3/10/11,49.87428671,49.52428443,49.27142714,49.967144,126884800
3/11/11,49.332859,50.28428643,49.28571314,50.33142857,117770100
3/14/11,50.45428471,50.50857157,50.18714143,50.92571257,108989300
3/15/11,48.87142943,49.34714129,48.58571243,49.69142914,180270300
3/16/11,48.85714343,47.14428714,46.60857014,49,290502800
3/17/11,48.11857229,47.80571371,47.23714443,48.51571271,164855600
3/18/11,48.16143043,47.23857114,47.14285657,48.31428529,188303500
3/21/11,47.99857329,48.47142786,47.89428714,48.53428643,102350500
3/22/11,48.93714143,48.74285886,48.44857029,48.945713,81480700
3/23/11,48.46857071,48.45571514,47.99285886,48.60285571,93249100
3/24/11,48.83571243,49.28142929,48.40857314,49.42856986,101178000
3/25/11,49.72428514,50.22000129,49.57428743,50.29428486,112227500
3/28/11,50.45000071,50.06285857,50.06285857,50.61714171,77338800
3/29/11,49.66571429,50.13714214,49.43714143,50.13714214,88225200
3/30/11,50.09142686,49.804287,49.634285,50.12571329,82351500
3/31/11,49.47999957,49.78714371,49.43714143,49.97142786,68504800
4/1/11,50.15857314,49.22285843,49.04285814,50.22714229,104665400
4/4/11,49.18714143,48.74142843,48.34285743,49.22857286,115021200
4/5/11,48.14142986,48.412857,48,48.89285657,120682800
4/6/11,48.74571614,48.29142757,48.162857,49.12857057,100634800
4/7/11,48.29999929,48.297142,48.00428386,48.63285829,93361800
4/8/11,48.56000143,47.865715,47.70714186,48.59285743,94383800
4/11/11,47.72285843,47.25714114,47.14571386,47.952858,99736700
4/12/11,47.21285629,47.485714,47.17142871,47.67571257,106409800
4/13/11,47.86000057,48.01857,47.50285714,48.02000043,86555000
4/14/11,47.82857129,47.48857114,47.43714143,48,75450200
4/15/11,47.61428457,46.77999871,46.68571471,47.662857,113401400
4/18/11,46.58571243,47.40714257,45.73714443,47.46142957,152474700
4/19/11,47.58571243,48.26571271,47.38714214,48.282856,104844600
4/20/11,49.07285686,48.91571429,48.78571314,49.39285657,175166600
4/21/11,50.71428686,50.09999843,49.78857043,50.73285671,188452600
4/25/11,50.04857257,50.43000029,50.04285814,50.53571314,66636500
4/26/11,50.51714329,50.06000143,49.90714257,50.71285629,84700000
4/27/11,50.31999971,50.02142714,49.58571243,50.33571243,89053300
4/28/11,49.45571514,49.53571314,49.36000057,49.96428686,90239800
4/29/11,49.54000086,50.01857,49.52428443,50.56428529,251586300
5/2/11,49.96285629,49.46857071,49.35714343,50.06714243,110678400
5/3/11,49.71285629,49.74285886,49.37428671,49.98428729,78337000
5/4/11,49.75142671,49.938572,49.554287,50.26142886,97312600
5/5/11,49.77142714,49.53571314,49.43571471,50.13571543,83992300
5/6/11,49.95571514,49.52285771,49.45857243,50,70033600
5/9/11,49.69428629,49.65714257,49.50428386,49.88571543,51186800
5/10/11,49.84142686,49.92142871,49.52285771,49.95571514,70522900
5/11/11,49.86000057,49.60428614,49.31999971,50,84000000
5/12/11,49.445713,49.50999829,48.89571386,49.58856957,80500000
5/13/11,49.380001,48.64285657,48.62142943,49.46428686,81529000
5/16/11,48.45714186,47.61428457,47.514286,48.74571614,112443800
5/17/11,47.42856986,48.02000043,47.24714286,48.02000043,113083600
5/18/11,48.06714243,48.55285643,48,48.72142786,83694100
5/19/11,48.86857229,48.64714429,48.38142771,48.91571429,65292500
5/20/11,48.50857157,47.88857271,47.86000057,48.70714186,84492100
5/23/11,47.13857271,47.77142714,47.06000143,47.99714286,95900000
5/24/11,47.92856986,47.45571514,47.33428571,47.985714,80481800
5/25/11,47.63285829,48.11142729,47.54999929,48.365715,73556000
5/26/11,47.99571614,47.85714343,47.77571486,48.12714386,55640200
5/27/11,47.82857129,48.20142743,47.75857157,48.23285671,50899800
5/31/11,48.72857286,49.68999857,48.71428686,49.68999857,104438600
6/1/11,49.83856957,49.35857014,49.235714,50.304287,138670700
6/2/11,49.5,49.44285586,49.18571471,49.71142957,84695800
6/3/11,49.02571486,49.06285857,48.85857014,49.332859,78312500
6/6/11,49.38571543,48.29142757,48.25857157,49.57857129,115485300
6/7/11,48.31000143,47.43428414,47.41428757,48.31714243,132446300
6/8/11,47.39714429,47.46285629,47.235714,47.82857129,83430900
6/9/11,47.60714343,47.35571286,47.25,47.667141,68772200
6/10/11,47.22142786,46.55714414,46.50142671,47.380001,108488800
6/13/11,46.74285886,46.65714257,46.438572,46.90142829,82368300
6/14/11,47.14285657,47.49142843,47.04428486,47.60714343,83642300
6/15/11,47.10714343,46.67856986,46.41143043,47.18571471,99799000
6/16/11,46.70000071,46.45142743,45.47571557,46.95428471,127647800
6/17/11,46.99857329,45.75142671,45.62285614,47.03571314,153755000
6/20/11,45.337143,45.04571529,44.35714343,45.38571543,160161400
6/21/11,45.24000171,46.47142786,45.02857214,46.54285814,123345600
6/22/11,46.45142743,46.087143,46.054287,46.985714,97645800
6/23/11,45.56285857,47.318573,45.445713,47.384285,139939800
6/24/11,47.33856957,46.62142943,46.44142914,47.59285743,109951800
6/27/11,46.79857257,47.43428414,46.75,47.70000071,84953400
6/28/11,47.66428757,47.89428714,47.634285,48.09999843,73574900
6/29/11,48.00571443,47.72000129,47.41143043,48.05285643,88136300
6/30/11,47.81428529,47.952858,47.54857257,48.01857,80738700
7/1/11,47.99285886,49.03714371,47.74285886,49.07143014,108828300
7/5/11,49,49.91857143,48.92856986,49.97571557,88763500
7/6/11,49.84999843,50.25142671,49.52999871,50.58571243,111156500
7/7/11,50.667141,51.02857214,50.57143014,51.14285657,99915900
7/8/11,50.47714229,51.38714214,50.31428529,51.42856986,122408300
7/11/11,50.905716,50.57143014,50.40285871,51.39571386,110668600
7/12/11,50.50428386,50.53571314,49.80285643,51.09714129,112902300
7/13/11,51.18999857,51.14571386,50.91143043,51.42856986,97909700
7/14/11,51.57285686,51.11000057,50.905716,51.65857314,107633400
7/15/11,51.59571457,52.13142771,51.31000143,52.14285657,121116800
7/18/11,52.20428471,53.40000157,52.18285757,53.52142714,143163300
7/19/11,54,53.83571243,53.33142857,54.09285743,204786400
7/20/11,56.58856957,55.27142714,55.14285657,56.61000057,235335100
7/21/11,55.27857214,55.32714457,54.84285743,55.72285843,131633600
7/22/11,55.47428514,56.18571471,55.39285657,56.43571471,129182200
7/25/11,55.764286,56.92856986,55.65999986,57.14285657,147451500
7/26/11,57.14285657,57.630001,57.09714129,57.78571314,119145600
7/27/11,57.22714229,56.08428571,56.02142714,57.52000043,164831100
7/28/11,55.945713,55.97428514,55.44714357,56.71285629,148508500
7/29/11,55.37714386,55.782856,54.85714343,56.45000071,158146100
8/1/11,56.82571414,56.67856986,56.05285643,57.07143014,153209000
8/2/11,56.80714414,55.55857086,55.47857286,56.84285743,159884900
8/3/11,55.85428614,56.08142857,54.60571286,56.22142786,183127000
8/4/11,55.630001,53.90999986,53.90714257,55.90285871,217851900
8/5/11,54.34857171,53.37428671,51.79571529,54.78571314,301147700
8/8/11,51.66999814,50.45857243,50.431427,52.53857043,285958400
8/9/11,51.61428457,53.43000029,50.71428686,53.51571271,270645900
8/10/11,53.02142714,51.95571514,51.78571314,53.52142714,219664200
8/11/11,52.931427,53.38571543,52.10285571,53.63571543,185492300
8/12/11,54.00999829,53.85571286,53.46142957,54.23428729,132244000
8/15/11,54.23285671,54.77285771,54.01285557,54.99571614,115136000
8/16/11,54.50285714,54.35428614,53.72285843,54.76714329,124687500
8/17/11,54.615715,54.34857171,54,54.931427,110515300
8/18/11,52.97714229,52.29285814,51.62428671,53.235714,212858800
8/19/11,51.73857114,50.86142729,50.85714343,52.42856986,193972100
8/22/11,52.07285686,50.91999814,50.72714229,52.12571329,133828800
8/23/11,51.47142786,53.37142943,51,53.37714386,164208800
8/24/11,53.35285571,53.74000171,52.94285586,54.13714214,156566900
8/25/11,52.15428543,53.38857271,52.14285657,53.63571543,217836500
8/26/11,53.02428443,54.797142,52.97142786,54.82857129,160369300
8/29/11,55.45428471,55.70999914,55.42856986,55.92856986,101317300
8/30/11,55.46428686,55.71285629,55.17285543,55.97714229,104480600
8/31/11,55.79571529,54.97571557,54.55142971,56.01142886,130646600
9/1/11,55.11714171,54.43285757,54.38857271,55.33428571,85931300
9/2/11,53.53428643,53.43571471,53.11857229,54,109734800
